session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected,session_duration_log,ip_reputation_score_log,network_packet_size_is64,fail_ratio
SID_07634,640,TCP,5,114.63492773822068,DES,0.2902877476869067,3,Edge,0,1,4.750438053666446,0.2548652537217565,False,0.6
SID_07635,870,TCP,2,1960.1651525928205,No encryption,0.1175700122785337,1,Firefox,0,0,7.5812940412084595,0.11115669635163818,False,0.5
SID_07636,416,TCP,1,1977.2422539555787,AES,0.2935894451786073,1,Chrome,0,0,7.589963978877228,0.25742086998541935,False,1.0
SID_07637,280,UDP,5,692.8723815148911,DES,0.4145581412932691,2,Edge,0,0,6.542288055290204,0.34681721469224447,False,0.4
SID_07638,427,TCP,6,134.06853718822157,AES,0.1728531272406928,1,Chrome,0,0,4.905782332486794,0.15943935061325368,False,0.16666666666666666
SID_07639,787,UDP,5,481.3169676951127,DES,0.255311415650193,2,Chrome,1,0,6.178601507246295,0.2273836817624324,False,0.4
SID_07640,134,UDP,6,440.3534458250559,AES,0.3638962462552883,1,Chrome,0,1,6.08984601890162,0.31034549073287787,False,0.16666666666666666
SID_07641,86,ICMP,4,283.4150284274648,No encryption,0.1165201936417971,3,Edge,0,1,5.650434539104924,0.1102168786923277,False,0.75
SID_07642,517,TCP,7,153.9946087487251,DES,0.4320150706054659,3,Firefox,0,1,5.04339033404804,0.35908259264890335,False,0.42857142857142855
SID_07643,411,ICMP,3,244.88928976171405,No encryption,0.6009194655560689,2,Chrome,0,1,5.504881393014191,0.4705781301610208,False,0.6666666666666666
SID_07644,501,TCP,3,648.6954717999329,No encryption,0.0672947826766557,1,Firefox,0,0,6.476503748183781,0.06512720658764978,False,0.3333333333333333
SID_07645,689,TCP,3,925.9430791777272,No encryption,0.0811656453634167,0,Chrome,0,0,6.831892160420325,0.07803976037169423,False,0.0
SID_07646,389,TCP,4,3113.626463308847,AES,0.1102369051234579,1,Chrome,0,0,8.043864508560443,0.10457342059087021,False,0.25
SID_07647,125,ICMP,4,194.43050057043425,AES,0.3255914118717256,1,Edge,1,0,5.275204820418402,0.28185870843672306,False,0.25
SID_07648,908,TCP,4,182.54119457721688,AES,0.3289334297080786,2,Safari,0,0,5.212439135908517,0.28437668796342797,False,0.5
SID_07649,300,TCP,4,99.57427449548526,DES,0.1313350905548883,0,Chrome,0,0,4.610896504242698,0.12339843137332113,False,0.0
SID_07650,288,TCP,3,2237.419743397648,AES,0.6750284403504678,0,Chrome,0,1,7.713525424189352,0.515830144446595,False,0.0
SID_07651,720,TCP,4,384.8181360053087,No encryption,0.2864634677660635,1,Safari,0,0,5.955366108193365,0.25189695573022375,False,0.25
SID_07652,423,TCP,4,2061.4154630959524,AES,0.7347289135974917,0,Edge,0,1,7.63163312977898,0.5508511554260469,False,0.0
SID_07653,487,UDP,5,1761.724929924985,DES,0.5254856458167556,1,Chrome,1,0,7.474616146359302,0.4223128156362211,False,0.2
SID_07654,596,ICMP,3,35.97756356552458,No encryption,0.4336258381134147,1,Chrome,0,0,3.610311338594419,0.36020678631370634,False,0.3333333333333333
SID_07655,716,UDP,4,262.5490281552576,No encryption,0.2369745317840925,4,Chrome,1,1,5.574239415778794,0.21266850450324512,False,1.0
SID_07656,433,TCP,5,288.2284753468164,AES,0.219828936503489,1,Edge,0,1,5.667216947909202,0.19871063293323885,False,0.2
SID_07657,803,TCP,2,259.8609565028781,AES,0.2610928324138832,2,Chrome,0,0,5.563987531664227,0.2319786723650016,False,1.0
SID_07658,72,TCP,2,443.1755449217688,DES,0.5827303361940555,2,Safari,0,0,6.096219855738955,0.45915141654186487,False,1.0
SID_07659,651,TCP,5,553.4110752929164,DES,0.0683139427014291,1,Chrome,0,1,6.317906424755729,0.06608165118232728,False,0.2
SID_07660,332,TCP,5,1135.7135704308482,DES,0.3889981234745466,1,Edge,0,0,7.035896545066769,0.3285827127810469,False,0.2
SID_07661,774,UDP,3,249.2551758678911,AES,0.2287988498479979,2,Chrome,0,0,5.52248110077022,0.20603714741473714,False,0.6666666666666666
SID_07662,528,TCP,6,283.90884192361364,AES,0.5056801631313542,0,Chrome,0,0,5.652169276205201,0.4092447317441393,False,0.0
SID_07663,365,UDP,6,730.2487081107411,AES,0.537384928546977,2,Edge,1,0,6.59475363185834,0.4300828746761638,False,0.3333333333333333
SID_07664,632,UDP,4,158.04785758006577,AES,0.3265732377743726,2,Chrome,0,0,5.069205148001103,0.28259910436020386,False,0.5
SID_07665,678,TCP,5,512.7365940114518,AES,0.438942926643297,3,Chrome,0,1,6.241710671088378,0.3639087653002624,False,0.6
SID_07666,628,ICMP,2,231.1971217112367,No encryption,0.075440196614799,2,Chrome,0,0,5.447586673455855,0.07273006298650121,False,1.0
SID_07667,294,UDP,3,176.5074635189365,AES,0.6129333760668051,1,Chrome,0,1,5.1790126560254865,0.478054493929704,False,0.3333333333333333
SID_07668,403,TCP,5,1270.348898555852,DES,0.4917284885110152,2,Unknown,0,1,7.1478337406442485,0.3999355070117503,False,0.4
SID_07669,499,TCP,2,982.4014885545585,No encryption,0.3951132071701106,0,Safari,0,0,6.891017468658368,0.3329755640739452,False,0.0
SID_07670,491,TCP,6,229.94580489173347,AES,0.4180552745081314,0,Unknown,0,1,5.442183072138064,0.3492864079624339,False,0.0
SID_07671,649,TCP,4,429.1520799510967,AES,0.3148734540739492,3,Edge,0,1,6.0641388204644695,0.27374042835568535,False,0.75
SID_07672,97,TCP,5,134.00064245924176,AES,0.301833087961207,0,Edge,0,0,4.905279537384452,0.26377333891810595,False,0.0
SID_07673,566,TCP,3,43.70725377232695,AES,0.2359151672712937,0,Chrome,0,0,3.8001357652399075,0.21181172178624158,False,0.0
SID_07674,442,TCP,7,704.0060084884307,DES,0.151292388315635,4,Chrome,1,1,6.5582063254545755,0.14088512729339328,False,0.5714285714285714
SID_07675,332,TCP,3,361.4969126723251,AES,0.1975867486505486,1,Unknown,0,0,5.893015957492461,0.18030848914101325,False,0.3333333333333333
SID_07676,351,TCP,2,185.7991109852977,DES,0.2807292668678801,2,Chrome,0,0,5.230033766604069,0.2474296554319913,False,1.0
SID_07677,457,TCP,2,97.37815994375822,AES,0.6513851055388581,2,Firefox,0,1,4.588818827632188,0.5016143936671043,False,1.0
SID_07678,64,TCP,4,911.6169360710963,No encryption,0.6500476706104746,1,Firefox,0,1,6.8163162263652595,0.5008041787742199,True,0.25
SID_07679,359,TCP,4,253.37020461279192,AES,0.0656433946282263,0,Chrome,1,0,5.5387907043741205,0.06357874316197047,False,0.0
SID_07680,324,TCP,1,1903.477108042928,AES,0.3754631043411592,0,Safari,0,0,7.551962765916215,0.31879047757029,False,0.0
SID_07681,606,UDP,4,171.35264734191037,AES,0.4582092281989764,1,Chrome,0,0,5.149542653111285,0.3772091268566421,False,0.25
SID_07682,338,TCP,3,223.5331847457119,AES,0.2307663174704472,3,Safari,0,1,5.414023512497816,0.20763699772018138,False,1.0
SID_07683,456,TCP,4,1527.0013992953784,AES,0.1771167434461861,1,Firefox,0,0,7.3317158854952735,0.16306801065438065,False,0.25
SID_07684,808,TCP,5,679.7111668879338,AES,0.5958726334917166,3,Chrome,0,1,6.523138085325859,0.4674206922665235,False,0.6
SID_07685,698,TCP,8,91.77100362689757,No encryption,0.5391540155795629,2,Firefox,0,1,4.530134130049019,0.4312329249499941,False,0.25
SID_07687,400,TCP,4,294.6835111068104,AES,0.422921740709823,0,Firefox,1,0,5.689289663067646,0.3527123216079055,False,0.0
SID_07688,608,UDP,3,1068.3036613959885,DES,0.3690450627007176,2,Chrome,0,0,6.9747629318622275,0.3141134622734999,False,0.6666666666666666
SID_07690,460,TCP,5,1999.7130126211096,AES,0.5033847412949914,1,Firefox,0,1,7.601258902319362,0.40771906024517257,False,0.2
SID_07691,581,UDP,5,520.3806316424002,No encryption,0.153459430833435,1,Edge,0,0,6.256480353978601,0.14276562751766994,False,0.2
SID_07692,380,TCP,3,1060.2652684459092,AES,0.3691045831002337,0,Firefox,0,0,6.967217124750245,0.3141569371797138,False,0.0
SID_07693,798,UDP,1,975.7067495206168,DES,0.3527595986764788,1,Chrome,0,0,6.884186452965662,0.3021466531921025,False,1.0
SID_07694,467,TCP,7,157.05607980065838,No encryption,0.0226913371447129,1,Chrome,0,1,5.062949905499487,0.02243771822068076,False,0.14285714285714285
SID_07695,623,TCP,7,1696.8329104931372,AES,0.0847440011928563,1,Chrome,1,1,7.437107958315041,0.08134401555229827,False,0.14285714285714285
SID_07696,791,TCP,5,211.9032851932273,AES,0.2877858101548252,1,Firefox,0,1,5.360838002467218,0.25292431738972676,False,0.2
SID_07697,706,TCP,8,169.13733876612295,AES,0.228312520374822,1,Chrome,1,1,5.136605985989668,0.20564129276572102,False,0.125
SID_07698,218,UDP,5,588.2458198315925,AES,0.5225417025404239,1,Unknown,0,1,6.378843447742019,0.4203811110579418,False,0.2
SID_07699,588,TCP,4,3335.945184505896,No encryption,0.224340790763023,0,Unknown,1,1,8.112811052037461,0.202402569163413,False,0.0
SID_07700,670,TCP,6,300.79636809258005,AES,0.0895479293110963,1,Chrome,0,1,5.70975251210819,0.08576286645978716,False,0.16666666666666666
SID_07701,678,TCP,5,2669.479190675345,DES,0.1245981568472091,1,Unknown,0,1,7.890013207454143,0.11742577793385035,False,0.2
SID_07702,277,TCP,3,456.872780909104,No encryption,0.0282295105064284,1,Firefox,0,0,6.12659137458787,0.027838401361834818,False,0.3333333333333333
SID_07703,368,TCP,2,1439.8772888540684,DES,0.0859629274009364,2,Firefox,0,0,7.2730074354366625,0.08246708409751853,False,1.0
SID_07704,698,ICMP,5,603.9914291175321,DES,0.2504612758297344,2,Edge,0,1,6.405214291182611,0.2235125039066181,False,0.4
SID_07705,347,UDP,3,183.793440033648,No encryption,0.4361204750467308,1,Firefox,1,0,5.219238660924107,0.36194536337903366,False,0.3333333333333333
SID_07706,440,TCP,4,1696.1657689705405,DES,0.3117940485720207,2,Edge,0,1,7.436714944005362,0.2713957030262405,False,0.5
SID_07707,815,TCP,5,59.74973865660848,No encryption,0.4865502745811495,0,Chrome,1,0,4.106762780262573,0.3964581836585085,False,0.0
SID_07708,490,TCP,3,918.4634028348656,AES,0.1855909976326987,0,Safari,0,0,6.823790242093905,0.1702413824410287,False,0.0
SID_07709,354,UDP,5,1421.142691455713,DES,0.5054771215812733,1,Chrome,0,0,7.259919950937702,0.4091098722657458,False,0.2
SID_07710,324,UDP,5,1427.1543199390371,AES,0.1759552434142313,2,Chrome,0,0,7.264138204244892,0.16208079043096701,False,0.4
SID_07711,566,TCP,4,852.0625929135725,No encryption,0.403852294397993,2,Edge,0,0,6.74883292453407,0.3392200966491185,False,0.5
SID_07712,233,UDP,4,231.21025457333965,DES,0.6192268696369829,3,Chrome,1,1,5.44764323096453,0.48194879436375315,False,0.75
SID_07713,450,TCP,2,606.8601271075183,DES,0.493639649684162,1,Unknown,0,0,6.409944801400187,0.40121585928038744,False,0.5
SID_07714,566,TCP,4,794.3998853104885,AES,0.6332572312987312,1,Chrome,0,1,6.6788449885825925,0.4905763222805704,False,0.25
SID_07715,759,UDP,4,1763.6001266004862,AES,0.3716466043642007,1,Chrome,0,0,7.475679386532582,0.3160119191310192,False,0.25
SID_07716,633,TCP,1,139.16660140949887,AES,0.6297456236063356,1,Chrome,0,1,4.942831725176406,0.4884239435029593,False,1.0
SID_07717,357,TCP,3,500.2703348084894,AES,0.6779235690148043,1,Chrome,0,1,6.217145545994399,0.5175570581487565,False,0.3333333333333333
SID_07718,735,TCP,3,324.13524634093744,AES,0.257723397547749,2,Chrome,1,0,5.784241238353925,0.22930325933893356,False,0.6666666666666666
SID_07719,440,TCP,4,446.49086487542144,DES,0.5942049231214721,2,Firefox,0,0,6.103656123820339,0.4663751311523648,False,0.5
SID_07720,252,TCP,3,161.74125145333238,DES,0.4569826671202973,0,Chrome,0,0,5.0921615251328385,0.3763676308624831,False,0.0
SID_07721,465,UDP,5,196.13842813766044,DES,0.212075155804632,1,Firefox,1,0,5.283906162875184,0.19233389546439364,False,0.2
SID_07723,533,UDP,10,520.6471173146244,No encryption,0.2543816856466528,2,Safari,0,1,6.256991338807699,0.22664277041706432,False,0.2
SID_07724,502,TCP,3,577.4796813114797,AES,0.3783454106504613,2,Firefox,0,0,6.360403422959823,0.32088380203067624,False,0.6666666666666666
SID_07725,827,TCP,8,1822.1431305018407,DES,0.3369234628404433,0,Chrome,0,1,7.508317285311291,0.2903710510365285,False,0.0
SID_07726,213,ICMP,2,219.5280280348272,AES,0.6414452775539049,1,Chrome,0,1,5.396024798078005,0.49557712054967024,False,0.5
SID_07727,242,TCP,2,319.5127401632461,DES,0.2840438729361761,1,Chrome,0,0,5.769922026470042,0.25001437363743223,False,0.5
SID_07728,176,TCP,5,295.24834682897693,DES,0.2339339744296755,2,Edge,0,0,5.691198112109642,0.21020741872732307,False,0.4
SID_07729,574,TCP,3,861.2571287559879,DES,0.2050963802962744,0,Edge,0,0,6.75955351940352,0.18655954739245736,False,0.0
SID_07730,533,TCP,7,661.2527488561457,DES,0.2455401928220901,2,Firefox,0,1,6.495647278926722,0.21956932563064338,False,0.2857142857142857
SID_07731,808,TCP,2,510.2375275049039,AES,0.5452672975014866,0,Firefox,1,0,6.236834310980995,0.43519690347711193,False,0.0
SID_07732,548,UDP,6,882.0585105443974,AES,0.3702947538275323,1,Chrome,0,0,6.783391461765829,0.31502586547807476,False,0.16666666666666666
SID_07733,419,ICMP,5,529.1926865887983,DES,0.2889630766523881,0,Chrome,0,0,6.273240500075896,0.25383807859129714,False,0.0
SID_07734,500,TCP,4,1354.070231435446,DES,0.3731170079099378,1,Chrome,0,0,7.211608563288277,0.3170833437738003,False,0.25
SID_07735,523,UDP,3,422.43592556557326,AES,0.150431534118629,2,Firefox,0,0,6.048402205279683,0.1401371190472661,False,0.6666666666666666
SID_07736,165,UDP,1,1770.2511620327232,AES,0.5792967798046411,1,Safari,0,0,7.479441447057024,0.4569796718901095,False,1.0
SID_07738,603,TCP,6,78.92693573528895,No encryption,0.2847087920998176,1,Unknown,0,1,4.3811129140494165,0.250532071730785,False,0.16666666666666666
SID_07739,542,TCP,4,852.9970485309472,DES,0.4532237553885789,1,Chrome,0,0,6.749927737729843,0.37378436818187716,False,0.25
SID_07740,623,TCP,5,395.05140423809775,AES,0.1993105627651938,2,Chrome,0,0,5.981544011512128,0.18174686065875567,False,0.4
SID_07741,641,TCP,5,486.6248730199911,AES,0.2153155126219827,1,Unknown,1,1,6.189546407421744,0.1950037242515488,False,0.2
SID_07743,373,TCP,6,193.18796810053144,DES,0.038350841511327,3,Firefox,0,1,5.2688265977099045,0.037633725237809716,False,0.5
SID_07744,619,TCP,4,35.937624525910365,AES,0.5849997093731285,1,Firefox,1,1,3.609230666420475,0.4605842239684249,False,0.25
SID_07745,577,TCP,3,462.2695193817667,AES,0.567836512284599,2,Chrome,0,1,6.138309000018241,0.4496966513676121,False,0.6666666666666666
SID_07746,338,TCP,6,1800.9460693729234,DES,0.1383251896972535,1,Chrome,0,0,7.4966225095145,0.12955805032956924,False,0.16666666666666666
SID_07747,783,TCP,4,479.3435988226654,AES,0.3999681404025302,2,Firefox,1,0,6.174501678697767,0.3364494795069362,False,0.5
SID_07748,558,UDP,5,678.8390160373958,AES,0.3275788338260771,2,Unknown,0,1,6.521856029021072,0.283356857550446,False,0.4
SID_07749,645,TCP,4,186.92699636925107,No encryption,0.3230985595241342,1,Firefox,0,1,5.236053570230473,0.27997637935286573,False,0.25
SID_07750,778,UDP,5,499.0072560776524,No encryption,0.5066203073519155,3,Firefox,0,1,6.214622610472197,0.4098689352459475,False,0.6
SID_07752,563,UDP,5,214.4512526346263,AES,0.6261477636405692,1,Chrome,0,1,5.372734678083591,0.48621388254439196,False,0.2
SID_07753,662,UDP,2,143.10677977783612,AES,0.7861214116765137,0,Chrome,0,1,4.970554551016232,0.5800464598058965,False,0.0
SID_07754,355,UDP,5,344.9436487373633,AES,0.5170665387489691,2,Firefox,0,0,5.846275896872878,0.4167785614670863,False,0.4
SID_07755,510,TCP,2,31.71269546044837,AES,0.2086705403481637,0,Chrome,0,0,3.487763242938096,0.18952102858067452,False,0.0
SID_07756,525,ICMP,3,145.6509852592523,AES,0.2154823420117857,0,Safari,0,0,4.988055513841071,0.19514098732321633,False,0.0
SID_07757,308,UDP,2,1051.487079700391,AES,0.4696856689623293,1,Chrome,0,0,6.958911289662082,0.3850485472877433,False,0.5
SID_07758,963,UDP,2,837.8803713893692,DES,0.3540753240949109,2,Unknown,0,0,6.73206811154462,0.3031188037366261,False,1.0
SID_07759,218,TCP,4,300.08159423750305,DES,0.2355300214811506,1,Chrome,0,0,5.707381305215097,0.21150004520525673,False,0.25
SID_07760,240,TCP,2,640.8745503701506,AES,0.3392211850680256,1,Chrome,0,0,6.464392880188167,0.29208823982450605,False,0.5
SID_07761,762,TCP,6,1414.6763667774726,AES,0.6711256603391607,1,Chrome,0,1,7.255362693595414,0.5134974474675511,False,0.16666666666666666
SID_07762,642,TCP,8,1461.8000645607162,DES,0.3379379262585792,0,Edge,0,1,7.2881077304102515,0.2911295676990437,False,0.0
SID_07763,294,UDP,5,849.9251416071256,AES,0.3670140305471803,3,Chrome,0,1,6.74632415949519,0.3126288214398211,False,0.6
SID_07764,621,TCP,4,105.96010747394853,AES,0.1855784153278172,1,Chrome,1,0,4.672455937598237,0.17023076969879875,False,0.25
SID_07765,793,TCP,1,142.24961735128713,AES,0.6479559489461425,1,Chrome,0,1,4.964588684396078,0.49953570112161827,False,1.0
SID_07766,493,TCP,4,275.8797697237178,DES,0.0672279001315468,2,Chrome,0,0,5.6235833676441285,0.06506453913916635,False,0.5
SID_07767,1019,TCP,5,888.6646794515299,DES,0.2360078235484526,2,Chrome,0,0,6.790844627071346,0.2118866887472241,False,0.4
SID_07768,155,TCP,7,238.72900073705657,DES,0.2886556983391337,0,Chrome,0,1,5.479509121760875,0.2535995807050359,False,0.0
SID_07769,638,TCP,10,499.54265307678014,AES,0.692553373121745,0,Chrome,0,1,6.215692816056806,0.5262382603863904,False,0.0
SID_07770,733,TCP,6,1396.7819865511951,DES,0.2371523808526747,1,Chrome,0,0,7.242641963959844,0.21281227163821315,False,0.16666666666666666
SID_07771,678,TCP,3,1778.8250682845714,AES,0.4648071868322522,2,Firefox,0,1,7.484270362212081,0.3817236207234818,False,0.6666666666666666
SID_07772,459,TCP,6,1458.8248598826294,AES,0.3195114141296614,1,Firefox,0,0,7.286071748522227,0.27726152726839864,False,0.16666666666666666
SID_07773,441,UDP,3,99.03567094367396,DES,0.8569754119713358,1,Chrome,0,1,4.605526831819145,0.6189490415566499,False,0.3333333333333333
SID_07774,588,UDP,3,1933.0879740403664,DES,0.440933711987599,0,Edge,0,0,7.567391163107107,0.36529131456275743,False,0.0
SID_07775,663,UDP,2,921.961717708028,AES,0.2702512321771483,1,Chrome,0,0,6.827587757703403,0.23921470151851051,False,0.5
SID_07776,620,TCP,4,771.5167610656041,AES,0.4712218140163909,1,Firefox,0,0,6.649653705708824,0.3860932215610129,False,0.25
SID_07777,708,TCP,8,227.5313767080788,AES,0.6889474639744122,3,Chrome,0,1,5.431673516916376,0.5241055325310116,False,0.375
SID_07778,296,TCP,5,2107.4072225043915,DES,0.2130982594491472,1,Edge,0,0,7.653688070560648,0.19317763199785143,False,0.2
SID_07779,454,ICMP,2,14.010829599046712,DES,0.5598257026251575,2,Unknown,1,0,2.7087719138746635,0.44457408593284886,False,1.0
SID_07780,311,UDP,2,68.60843034724586,AES,0.2443219393416623,1,Chrome,0,1,4.242885685684071,0.21859075451868717,False,0.5
SID_07781,422,TCP,5,133.48106607288372,DES,0.6606651586438643,0,Unknown,0,1,4.901423416440174,0.5072182200886872,False,0.0
SID_07782,703,UDP,4,947.7138328213888,DES,0.0677471398509467,0,Chrome,0,0,6.8551072071098496,0.06555095206663714,False,0.0
SID_07783,521,TCP,3,780.1052868825939,AES,0.2852881863608006,1,Edge,0,0,6.6607099511026195,0.250982962744008,False,0.3333333333333333
SID_07784,1021,TCP,5,2315.6647697625763,AES,0.5450020783188004,3,Safari,0,1,7.747883831082872,0.43502525553896615,False,0.6
SID_07785,538,TCP,4,343.37404285062865,No encryption,0.2031986709429127,1,Firefox,0,0,5.841728400522202,0.18498356961086077,False,0.25
SID_07786,511,TCP,3,341.6984550659227,DES,0.4234971803373507,2,Chrome,0,0,5.8368509207464525,0.35311664693831424,False,0.6666666666666666
SID_07787,521,TCP,6,885.8012195286957,AES,0.1877761789117757,1,Chrome,0,0,6.787620852942717,0.1720828016012299,False,0.16666666666666666
SID_07788,372,UDP,5,153.08068342820204,DES,0.4852408586233444,2,Edge,0,1,5.037476383581269,0.39557695346173444,False,0.4
SID_07789,488,TCP,2,498.96053784406433,No encryption,0.3426179097796571,2,Chrome,0,0,6.214529170995633,0.2946213720578957,False,1.0
SID_07790,725,TCP,5,12.442865055252252,AES,0.3510437044461976,1,Chrome,0,0,2.598448486130595,0.30087740815593,False,0.2
SID_07791,522,UDP,3,717.2679526521986,DES,0.1983049322345812,0,Edge,0,0,6.576842692537908,0.18090800172438498,False,0.0
SID_07792,341,TCP,3,1225.9459212101517,AES,0.4100731564133388,0,Edge,0,0,7.112283369746268,0.34364158702524106,False,0.0
SID_07793,314,TCP,4,182.278007933482,AES,0.1714132186485487,1,Chrome,1,0,5.211004169106917,0.15821089909728261,False,0.25
SID_07794,409,TCP,9,293.5772606000375,DES,0.5227342242683407,1,Chrome,0,1,5.68554131367685,0.42050755065343354,False,0.1111111111111111
SID_07795,514,TCP,1,113.10277380647211,AES,0.276348303535577,0,Chrome,0,0,4.737099566883425,0.24400311282766235,False,0.0
SID_07796,738,TCP,2,765.0123664434652,No encryption,0.2640542484820532,0,Firefox,0,0,6.641198313792345,0.23432421290660047,False,0.0
SID_07797,231,TCP,4,664.1280981782461,DES,0.4373433363871141,2,Chrome,0,0,6.499979650944769,0.3627965043673709,False,0.5
SID_07798,436,TCP,7,1400.7835566304886,AES,0.4735238490978499,4,Safari,0,1,7.245500673815151,0.38765670840419675,False,0.5714285714285714
SID_07799,528,TCP,4,2814.4647189001603,DES,0.3339171021071004,3,Chrome,1,1,7.942882613591531,0.2881198032140158,False,0.75
SID_07801,333,UDP,4,90.68526663473376,AES,0.4395523356211819,0,Chrome,1,0,4.518361697157817,0.3643321872144679,False,0.0
SID_07802,364,UDP,5,644.4016998366211,AES,0.4087852393731361,0,Chrome,1,1,6.46987291338666,0.3427278006983039,False,0.0
SID_07803,340,TCP,2,1247.2039615980573,AES,0.1167251172209593,2,Chrome,1,0,7.129460966343694,0.11040039957894107,False,1.0
SID_07804,538,TCP,5,860.6585485648191,AES,0.3532952485483879,3,Chrome,0,1,6.758859076835244,0.3025425430828446,False,0.6
SID_07805,467,UDP,4,1818.317913337224,DES,0.4986234500210842,1,Chrome,0,0,7.506216936934295,0.40454698677779016,False,0.25
SID_07806,388,TCP,3,466.31455654686647,AES,0.6051520257930989,1,Chrome,0,1,6.147002599546206,0.47321847221662267,False,0.3333333333333333
SID_07807,585,TCP,3,445.631191041621,AES,0.3521499326028657,1,Firefox,0,0,6.101733178081523,0.30169586836777695,False,0.3333333333333333
SID_07808,844,UDP,6,21.167622736946434,AES,0.2157294202147704,0,Firefox,0,0,3.098632789053649,0.19534424251280874,False,0.0
SID_07809,827,TCP,3,12.61885140185359,AES,0.2883894567115868,1,Chrome,1,1,2.611454965436435,0.25339295519987365,False,0.3333333333333333
SID_07810,115,TCP,5,943.8040070676958,DES,0.4164645032851826,1,Chrome,0,1,6.850977506055039,0.34816398052169295,False,0.2
SID_07811,615,UDP,3,510.1187359794603,AES,0.1851990894464612,2,Edge,0,0,6.236601923250375,0.169910768447033,False,0.6666666666666666
SID_07812,464,UDP,6,863.5909467650665,AES,0.0924914678358974,2,Chrome,0,0,6.762256501169071,0.0884608381959195,False,0.3333333333333333
SID_07813,531,TCP,5,217.6804309323425,AES,0.2154261256712571,2,Chrome,0,0,5.387611444631874,0.1950947360214615,False,0.4
SID_07814,420,TCP,4,1590.7584324799288,DES,0.2840029260662101,0,Chrome,0,1,7.37259461649889,0.2499824841329377,False,0.0
SID_07815,523,TCP,7,1865.318779338233,DES,0.1206227334273164,2,Chrome,0,1,7.5317232024747565,0.11388454277828577,False,0.2857142857142857
SID_07816,530,UDP,4,868.4701064174473,No encryption,0.3287804362964535,1,Firefox,1,0,6.767883953004874,0.28426155637326617,False,0.25
SID_07817,384,TCP,3,260.3640187318352,DES,0.6218883814381575,2,Firefox,1,1,5.565914143405989,0.48359113793578834,False,0.6666666666666666
SID_07818,320,TCP,4,194.8361751987132,No encryption,0.4894365995249697,1,Edge,1,0,5.277278468897915,0.3983979273273683,False,0.25
SID_07819,410,ICMP,4,785.7304952156808,DES,0.4711400911461599,1,Chrome,1,0,6.667885744046073,0.38603767239820685,False,0.25
SID_07820,546,TCP,5,2261.169444214296,DES,0.120689355286786,3,Chrome,0,1,7.724079562895413,0.11394399175892947,False,0.6
SID_07821,619,UDP,4,690.4131779361915,No encryption,0.1332696910444604,3,Firefox,0,1,6.538737587092108,0.12510698641648693,False,0.75
SID_07822,670,ICMP,8,1462.596918732749,AES,0.2130697372964847,3,Chrome,0,1,7.288652327876881,0.1931541198975335,False,0.375
SID_07823,401,TCP,4,666.6735826231561,No encryption,0.3017915573129381,2,Chrome,0,0,6.5037994053412,0.26374143674023415,False,0.5
SID_07824,556,UDP,7,898.163248092132,AES,0.2299846787825468,2,Firefox,0,1,6.801464606520492,0.2070017130323939,False,0.2857142857142857
SID_07825,692,TCP,7,671.0502397013539,DES,0.2103076392978904,1,Chrome,0,1,6.5103330991889985,0.19087457464689703,False,0.14285714285714285
SID_07826,733,UDP,9,685.2178862097148,DES,0.2478457649773062,3,Edge,1,1,6.531195195677354,0.22141867655452357,False,0.3333333333333333
SID_07827,488,UDP,6,1075.3548327755636,AES,0.4903298920288653,1,Edge,0,1,6.981335456596988,0.3989974994973274,False,0.16666666666666666
SID_07828,455,TCP,6,403.6686227920875,No encryption,0.4462257604853336,2,Chrome,0,0,6.003068516857494,0.3689572391331485,False,0.3333333333333333
SID_07829,538,UDP,8,1874.7064565703472,No encryption,0.032269993462625,3,Chrome,0,1,7.536740644279461,0.03176025441472629,False,0.375
SID_07830,270,UDP,5,1593.1026188708072,DES,0.398497499473521,1,Unknown,1,1,7.374066235490524,0.33539844565221594,False,0.2
SID_07831,461,TCP,3,1033.7020766819296,AES,0.3734533899156956,3,Firefox,1,1,6.941868815646612,0.3173282907139596,False,1.0
SID_07832,648,TCP,6,1088.2711253381394,DES,0.2469669157965176,3,Unknown,0,1,6.9932640591984105,0.22071413530866982,False,0.5
SID_07833,628,TCP,2,426.51262331996776,AES,0.4333477440437931,0,Firefox,0,0,6.0579838161747075,0.36001278796490777,False,0.0
SID_07834,445,TCP,3,1429.5440031423104,No encryption,0.1739966293089921,1,Chrome,0,1,7.265810072689774,0.16041385028508126,False,0.3333333333333333
SID_07835,543,ICMP,7,2157.8013750545,AES,0.4660171735637942,3,Firefox,0,1,7.6773084276974535,0.382549317968692,False,0.42857142857142855
SID_07836,335,UDP,6,1268.3763824666987,DES,0.2723657767747348,0,Safari,1,0,7.146281021426482,0.24087798393787122,False,0.0
SID_07837,640,TCP,2,114.194176199042,DES,0.3072085572044322,1,Firefox,0,0,4.746619193156143,0.267893991311196,False,0.5
SID_07839,444,TCP,1,499.7503251993648,DES,0.1588736889600281,1,Chrome,0,0,6.216107623970309,0.1474485756403273,False,1.0
SID_07840,427,TCP,3,750.6235978282513,AES,0.2242509706193378,2,Firefox,0,1,6.622235663837622,0.2023292044276967,False,0.6666666666666666
